category,price,quantity,total_value,age,gender,region,segment,churn,tenure_months,sentiment,sale_year,sale_month,sale_quarter,sale_day_of_week,sale_is_weekend,days_since_last_purchase,avg_order_value,price_per_unit,high_value_customer,bulk_buyer,tenure_years,new_customer,loyal_customer,recent_customer,at_risk_customer,age_group,price_category,total_clv,avg_order_value_customer,order_frequency,clv_per_month,feedback_length,feedback_word_count,gender_encoded,region_encoded,segment_encoded,sentiment_encoded,category_encoded,age_group_encoded,price_category_encoded
Electronics,15000,4,60000,56,Male,East,Corporate,0,7,Neutral,2023,3,1,0,0,278,60000,15000,0,0,0.5833333333333334,0,0,0,1,55+,Medium,84200,28066.67,3,10525.0,25,5,1,0,1,1,0,4,2
Electronics,12000,3,36000,21,Male,West,Corporate,0,11,Positive,2022,12,4,1,0,69,36000,12000,0,0,0.9166666666666666,0,0,0,0,18-25,Medium,569000,94833.33,6,47416.666666666664,30,4,1,3,1,2,0,0,2
Electronics,15000,4,60000,33,Male,North,Corporate,0,48,Neutral,2021,2,1,6,1,20,60000,15000,0,0,4.0,0,1,1,0,26-35,Medium,158100,31620.0,5,3226.530612244898,32,5,1,1,1,1,0,1,2
Electronics,12000,2,24000,18,Female,East,Corporate,1,42,Neutral,2022,2,1,6,1,251,24000,12000,0,0,3.5,0,1,0,1,18-25,Medium,264000,66000.0,4,6139.53488372093,39,6,0,0,1,1,0,0,2
Electronics,70000,1,70000,46,Female,North,Small Business,0,47,Neutral,2023,5,2,2,0,36,70000,70000,0,0,3.9166666666666665,0,1,0,0,46-55,Premium,82000,41000.0,2,1708.3333333333333,27,4,0,1,2,1,0,3,3
Office Supplies,100,3,300,54,Male,South,Small Business,0,11,Neutral,2020,3,1,3,0,305,300,100,0,0,0.9166666666666666,0,0,0,1,46-55,Low,413500,51687.5,8,34458.333333333336,32,5,1,2,2,1,2,3,1
Electronics,45000,3,135000,41,Male,North,Corporate,1,44,Negative,2022,6,2,3,0,194,135000,45000,1,0,3.6666666666666665,0,1,0,1,36-45,High,361000,120333.33,3,8022.222222222223,40,6,1,1,1,0,0,2,0
Electronics,70000,5,350000,44,Male,West,Consumer,0,30,Negative,2020,2,1,1,0,91,350000,70000,1,0,2.5,0,0,0,0,36-45,Premium,350800,116933.33,3,11316.129032258064,29,5,1,3,0,0,0,2,3
Furniture,12000,2,24000,49,Female,West,Small Business,0,4,Neutral,2021,4,2,3,0,306,24000,12000,0,0,0.3333333333333333,1,0,0,1,46-55,Medium,234100,58525.0,4,46820.0,32,5,0,3,2,1,1,3,2
Electronics,25000,4,100000,47,Male,South,Small Business,0,47,Negative,2021,7,3,0,0,295,100000,25000,0,0,3.9166666666666665,0,1,0,1,46-55,Medium,125000,62500.0,2,2604.1666666666665,40,6,1,2,2,0,0,3,2
Office Supplies,100,3,300,22,Male,East,Corporate,1,37,Neutral,2022,1,1,2,0,187,300,100,0,0,3.0833333333333335,0,1,0,1,18-25,Low,84300,21075.0,4,2218.4210526315787,25,5,1,0,1,1,2,0,1
Furniture,12000,1,12000,37,Male,North,Corporate,0,17,Neutral,2023,1,1,6,1,231,12000,12000,0,0,1.4166666666666667,0,0,0,1,36-45,Medium,166000,33200.0,5,9222.222222222223,27,4,1,1,1,1,1,2,2
Electronics,70000,1,70000,50,Male,East,Corporate,0,44,Positive,2023,5,2,3,0,270,70000,70000,0,0,3.6666666666666665,0,1,0,1,46-55,Premium,641000,106833.33,6,14244.444444444445,30,4,1,0,1,2,0,3,3
Furniture,12000,4,48000,26,Female,East,Corporate,0,18,Neutral,2022,12,4,0,0,243,48000,12000,0,0,1.5,0,0,0,1,26-35,Medium,267000,89000.0,3,14052.631578947368,39,6,0,0,1,1,1,1,2
Furniture,12000,1,12000,33,Female,West,Corporate,1,7,Positive,2023,4,2,6,1,151,12000,12000,0,0,0.5833333333333334,0,0,0,0,26-35,Medium,208000,41600.0,5,26000.0,30,4,0,3,1,2,1,1,2
Electronics,3000,3,9000,23,Male,North,Corporate,0,4,Positive,2020,12,4,1,0,357,9000,3000,0,0,0.3333333333333333,1,0,0,1,18-25,Low,259200,64800.0,4,51840.0,30,4,1,1,1,2,0,0,1
Furniture,8000,5,40000,25,Male,North,Corporate,0,25,Neutral,2023,11,4,6,1,352,40000,8000,0,0,2.0833333333333335,0,0,0,1,18-25,Low,141800,23633.33,6,5453.846153846154,25,5,1,1,1,1,1,0,1
Furniture,8000,2,16000,62,Male,South,Consumer,1,26,Neutral,2023,5,2,1,0,231,16000,8000,0,0,2.1666666666666665,0,0,0,1,55+,Low,265000,66250.0,4,9814.814814814816,25,5,1,2,0,1,1,4,1
Electronics,25000,5,125000,34,Female,West,Consumer,1,27,Negative,2022,8,3,0,0,107,125000,25000,1,0,2.25,0,0,0,0,26-35,Medium,149100,49700.0,3,5325.0,29,5,0,3,0,0,0,1,2
Electronics,12000,3,36000,36,Male,East,Corporate,0,34,Positive,2021,3,1,3,0,62,36000,12000,0,0,2.8333333333333335,0,0,0,0,36-45,Medium,134000,44666.67,3,3828.5714285714284,30,4,1,0,1,2,0,2,2
Electronics,12000,1,12000,37,Female,West,Small Business,0,49,Neutral,2022,6,2,4,0,314,12000,12000,0,0,4.083333333333333,0,1,0,1,36-45,Medium,66300,16575.0,4,1326.0,32,5,0,3,2,1,0,2,2
Electronics,12000,3,36000,34,Female,West,Consumer,0,44,Positive,2023,10,4,0,0,318,36000,12000,0,0,3.6666666666666665,0,1,0,1,26-35,Medium,36000,36000.0,1,800.0,30,4,0,3,0,2,0,1,2
Electronics,70000,4,280000,61,Female,East,Consumer,0,4,Positive,2022,4,2,0,0,54,280000,70000,1,0,0.3333333333333333,1,0,0,0,55+,Premium,304300,101433.33,3,60860.0,30,4,0,0,0,2,0,4,3
Electronics,25000,1,25000,62,Female,South,Consumer,0,49,Positive,2023,8,3,4,0,69,25000,25000,0,0,4.083333333333333,0,1,0,0,55+,Medium,376000,62666.67,6,7520.0,27,3,0,2,0,2,0,4,2
Electronics,45000,3,135000,54,Male,North,Consumer,0,34,Positive,2021,11,4,1,0,191,135000,45000,1,0,2.8333333333333335,0,0,0,1,46-55,High,138500,46166.67,3,3957.1428571428573,30,4,1,1,0,2,0,3,0
Electronics,12000,5,60000,29,Male,East,Consumer,1,5,Neutral,2022,6,2,2,0,220,60000,12000,0,0,0.4166666666666667,1,0,0,1,26-35,Medium,464000,92800.0,5,77333.33333333333,27,4,1,0,0,1,0,1,2
Electronics,12000,3,36000,54,Male,West,Corporate,0,23,Neutral,2021,5,2,2,0,336,36000,12000,0,0,1.9166666666666667,0,0,0,1,46-55,Medium,577000,144250.0,4,24041.666666666668,27,4,1,3,1,1,0,3,2
Electronics,25000,3,75000,57,Male,West,Corporate,0,21,Neutral,2023,2,1,3,0,104,75000,25000,0,0,1.75,0,0,0,0,55+,Medium,297000,99000.0,3,13500.0,25,5,1,3,1,1,0,4,2
Electronics,15000,2,30000,61,Female,West,Consumer,0,1,Neutral,2023,1,1,2,0,74,30000,15000,0,0,0.08333333333333333,1,0,0,0,55+,Medium,115000,38333.33,3,57500.0,27,4,0,3,0,1,0,4,2
Furniture,8000,5,40000,27,Female,North,Small Business,0,48,Positive,2020,12,4,3,0,161,40000,8000,0,0,4.0,0,1,0,0,26-35,Low,433000,86600.0,5,8836.734693877552,27,3,0,1,2,2,1,1,1
Electronics,3000,3,9000,44,Male,West,Small Business,0,34,Positive,2021,11,4,0,0,78,9000,3000,0,0,2.8333333333333335,0,0,0,0,36-45,Low,24000,12000.0,2,685.7142857142857,30,4,1,3,2,2,0,2,1
Electronics,12000,1,12000,36,Female,West,Consumer,0,45,Positive,2022,2,1,6,1,358,12000,12000,0,0,3.75,0,1,0,1,36-45,Medium,164000,41000.0,4,3565.217391304348,41,7,0,3,0,2,0,2,2
Electronics,25000,4,100000,44,Female,East,Consumer,0,15,Positive,2023,1,1,0,0,309,100000,25000,0,0,1.25,0,0,0,1,36-45,Medium,124300,41433.33,3,7768.75,30,4,0,0,0,2,0,2,2
Electronics,70000,2,140000,52,Female,South,Consumer,1,39,Negative,2021,4,2,3,0,325,140000,70000,1,0,3.25,0,1,0,1,46-55,Premium,535000,107000.0,5,13375.0,40,6,0,2,0,0,0,3,3
Electronics,25000,4,100000,47,Male,West,Small Business,0,25,Neutral,2020,3,1,6,1,172,100000,25000,0,0,2.0833333333333335,0,0,0,0,46-55,Medium,232000,38666.67,6,8923.076923076924,27,4,1,3,2,1,0,3,2
Furniture,8000,2,16000,46,Female,South,Small Business,0,13,Negative,2021,6,2,5,1,38,16000,8000,0,0,1.0833333333333333,0,0,0,0,46-55,Low,100500,25125.0,4,7178.571428571428,29,5,0,2,2,0,1,3,1
Electronics,12000,3,36000,38,Male,West,Small Business,1,32,Negative,2021,7,3,3,0,168,36000,12000,0,0,2.6666666666666665,0,0,0,0,36-45,Medium,271500,54300.0,5,8227.272727272728,40,6,1,3,2,0,0,2,2
Electronics,3000,4,12000,42,Male,East,Small Business,1,41,Positive,2022,11,4,6,1,249,12000,3000,0,0,3.4166666666666665,0,1,0,1,36-45,Low,111500,15928.57,7,2654.7619047619046,41,7,1,0,2,2,0,2,1
Furniture,12000,3,36000,50,Female,West,Small Business,0,32,Neutral,2023,8,3,4,0,8,36000,12000,0,0,2.6666666666666665,0,0,1,0,46-55,Medium,424000,70666.67,6,12848.484848484848,25,5,0,3,2,1,1,3,2
Electronics,25000,4,100000,25,Male,North,Corporate,0,34,Negative,2022,6,2,3,0,181,100000,25000,0,0,2.8333333333333335,0,0,0,1,18-25,Medium,208000,41600.0,5,5942.857142857143,40,6,1,1,1,0,0,0,2
Electronics,45000,3,135000,49,Male,North,Corporate,0,7,Positive,2020,1,1,0,0,141,135000,45000,1,0,0.5833333333333334,0,0,0,0,46-55,High,318500,79625.0,4,39812.5,27,3,1,1,1,2,0,3,0
Electronics,12000,4,48000,39,Female,West,Corporate,0,57,Negative,2020,12,4,6,1,0,48000,12000,0,0,4.75,0,1,1,0,36-45,Medium,255000,63750.0,4,4396.551724137931,29,5,0,3,1,0,0,2,2
Electronics,3000,1,3000,57,Female,East,Corporate,0,55,Neutral,2023,12,4,4,0,252,3000,3000,0,0,4.583333333333333,0,1,0,1,55+,Low,393000,78600.0,5,7017.857142857143,34,4,0,0,1,1,0,4,1
Electronics,45000,5,225000,24,Female,North,Consumer,0,54,Negative,2020,7,3,1,0,11,225000,45000,1,0,4.5,0,1,1,0,18-25,High,388000,77600.0,5,7054.545454545455,40,6,0,1,0,0,0,0,0
Furniture,12000,3,36000,53,Male,West,Consumer,0,55,Negative,2020,2,1,1,0,214,36000,12000,0,0,4.583333333333333,0,1,0,1,46-55,Medium,120000,40000.0,3,2142.8571428571427,40,6,1,3,0,0,1,3,2
Electronics,70000,1,70000,33,Female,South,Corporate,1,38,Positive,2021,5,2,2,0,17,70000,70000,0,0,3.1666666666666665,0,1,1,0,26-35,Premium,263300,43883.33,6,6751.282051282052,27,3,0,2,1,2,0,1,3
Electronics,15000,5,75000,46,Female,East,Small Business,1,38,Neutral,2023,6,2,3,0,152,75000,15000,0,0,3.1666666666666665,0,1,0,0,46-55,Medium,366000,73200.0,5,9384.615384615385,27,4,0,0,2,1,0,3,2
Electronics,25000,2,50000,28,Female,East,Small Business,0,39,Positive,2021,3,1,0,0,47,50000,25000,0,0,3.25,0,1,0,0,26-35,Medium,272000,90666.67,3,6800.0,30,4,0,0,2,2,0,1,2
Electronics,15000,1,15000,44,Male,West,Small Business,0,28,Neutral,2020,10,4,0,0,233,15000,15000,0,0,2.3333333333333335,0,0,0,1,36-45,Medium,23000,11500.0,2,793.1034482758621,34,4,1,3,2,1,0,2,2
Office Supplies,100,3,300,33,Female,North,Small Business,0,30,Neutral,2021,6,2,3,0,3,300,100,0,0,2.5,0,0,1,0,26-35,Low,350300,175150.0,2,11300.0,27,4,0,1,2,1,2,1,1
Electronics,12000,2,24000,40,Female,South,Consumer,0,57,Positive,2022,2,1,0,0,91,24000,12000,0,0,4.75,0,1,0,0,36-45,Medium,260000,52000.0,5,4482.758620689655,30,4,0,2,0,2,0,2,2
Office Supplies,100,3,300,62,Male,South,Corporate,1,55,Negative,2023,5,2,3,0,226,300,100,0,0,4.583333333333333,0,1,0,1,55+,Low,289300,57860.0,5,5166.071428571428,29,5,1,2,1,0,2,4,1
Electronics,3000,4,12000,40,Male,North,Small Business,1,52,Negative,2022,1,1,5,1,172,12000,3000,0,0,4.333333333333333,0,1,0,0,36-45,Low,300000,60000.0,5,5660.377358490566,40,6,1,1,2,0,0,2,1
Electronics,25000,2,50000,52,Female,West,Small Business,0,56,Neutral,2023,6,2,4,0,93,50000,25000,0,0,4.666666666666667,0,1,0,0,46-55,Medium,58000,29000.0,2,1017.5438596491229,34,4,0,3,2,1,0,3,2
Electronics,12000,3,36000,34,Female,East,Small Business,0,19,Neutral,2021,10,4,6,1,214,36000,12000,0,0,1.5833333333333333,0,0,0,1,26-35,Medium,361300,51614.29,7,18065.0,39,6,0,0,2,1,0,1,2
Furniture,8000,3,24000,54,Male,East,Small Business,0,48,Neutral,2022,3,1,5,1,211,24000,8000,0,0,4.0,0,1,0,1,46-55,Low,393100,49137.5,8,8022.448979591837,39,6,1,0,2,1,1,3,1
Electronics,12000,1,12000,56,Male,North,Consumer,0,31,Neutral,2020,6,2,5,1,313,12000,12000,0,0,2.5833333333333335,0,0,0,1,55+,Medium,769000,128166.67,6,24031.25,27,4,1,1,0,1,0,4,2
Electronics,15000,1,15000,34,Female,South,Corporate,0,23,Neutral,2022,2,1,3,0,131,15000,15000,0,0,1.9166666666666667,0,0,0,0,26-35,Medium,150100,37525.0,4,6254.166666666667,25,5,0,2,1,1,0,1,2
Electronics,3000,1,3000,34,Male,South,Corporate,0,41,Positive,2022,2,1,0,0,91,3000,3000,0,0,3.4166666666666665,0,1,0,0,26-35,Low,39000,19500.0,2,928.5714285714286,30,4,1,2,1,2,0,1,1
Furniture,12000,3,36000,48,Male,East,Consumer,0,55,Neutral,2023,8,3,4,0,167,36000,12000,0,0,4.583333333333333,0,1,0,0,46-55,Medium,288500,48083.33,6,5151.785714285715,39,6,1,0,0,1,1,3,2
Electronics,3000,1,3000,52,Female,East,Consumer,0,22,Positive,2020,3,1,0,0,78,3000,3000,0,0,1.8333333333333333,0,0,0,0,46-55,Low,63000,21000.0,3,2739.1304347826085,27,3,0,0,0,2,0,3,1
Office Supplies,100,3,300,42,Male,East,Small Business,1,41,Negative,2023,5,2,4,0,249,300,100,0,0,3.4166666666666665,0,1,0,1,36-45,Low,111500,15928.57,7,2654.7619047619046,29,5,1,0,2,0,2,2,1
Furniture,12000,4,48000,19,Female,West,Small Business,0,59,Neutral,2020,10,4,4,0,28,48000,12000,0,0,4.916666666666667,0,1,1,0,18-25,Medium,396000,79200.0,5,6600.0,39,6,0,3,2,1,1,0,2
Office Supplies,100,3,300,18,Female,West,Small Business,0,25,Neutral,2023,1,1,2,0,142,300,100,0,0,2.0833333333333335,0,0,0,0,18-25,Low,230300,46060.0,5,8857.692307692309,32,5,0,3,2,1,2,0,1
Electronics,12000,1,12000,59,Female,West,Consumer,0,24,Negative,2020,2,1,1,0,282,12000,12000,0,0,2.0,0,0,0,1,55+,Medium,162500,40625.0,4,6500.0,29,5,0,3,0,0,0,4,2
Electronics,70000,3,210000,34,Male,North,Small Business,1,30,Negative,2023,11,4,6,1,12,210000,70000,1,0,2.5,0,0,1,0,26-35,Premium,222000,111000.0,2,7161.290322580645,29,5,1,1,2,0,0,1,3
Electronics,25000,3,75000,49,Male,North,Consumer,1,40,Positive,2022,7,3,4,0,7,75000,25000,0,0,3.3333333333333335,0,1,1,0,46-55,Medium,119000,39666.67,3,2902.439024390244,41,7,1,1,0,2,0,3,2
Electronics,70000,3,210000,62,Male,South,Small Business,0,55,Negative,2020,5,2,2,0,157,210000,70000,1,0,4.583333333333333,0,1,0,0,55+,Premium,246000,123000.0,2,4392.857142857143,40,6,1,2,2,0,0,4,3
Furniture,12000,2,24000,56,Male,South,Consumer,1,57,Positive,2023,5,2,6,1,112,24000,12000,0,0,4.75,0,1,0,0,55+,Medium,24100,12050.0,2,415.51724137931035,41,7,1,2,0,2,1,4,2
Electronics,3000,4,12000,53,Male,North,Consumer,0,31,Neutral,2022,2,1,2,0,321,12000,3000,0,0,2.5833333333333335,0,0,0,1,46-55,Low,294000,42000.0,7,9187.5,34,4,1,1,0,1,0,3,1
Furniture,12000,4,48000,20,Female,West,Corporate,1,59,Positive,2020,11,4,5,1,23,48000,12000,0,0,4.916666666666667,0,1,1,0,18-25,Medium,73300,24433.33,3,1221.6666666666667,41,7,0,3,1,2,1,0,2
Furniture,12000,3,36000,44,Male,South,Consumer,0,25,Positive,2021,2,1,2,0,85,36000,12000,0,0,2.0833333333333335,0,0,0,0,36-45,Medium,159000,39750.0,4,6115.384615384615,41,7,1,2,0,2,1,2,2
Electronics,25000,5,125000,53,Male,East,Corporate,0,27,Neutral,2021,6,2,2,0,14,125000,25000,1,0,2.25,0,0,1,0,46-55,Medium,212000,53000.0,4,7571.428571428572,27,4,1,0,1,1,0,3,2
Electronics,45000,3,135000,24,Female,North,Consumer,1,40,Neutral,2021,11,4,5,1,344,135000,45000,1,0,3.3333333333333335,0,1,0,1,18-25,High,375000,125000.0,3,9146.341463414634,34,4,0,1,0,1,0,0,0
Electronics,3000,1,3000,39,Female,East,Corporate,0,10,Negative,2021,7,3,6,1,201,3000,3000,0,0,0.8333333333333334,0,0,0,1,36-45,Low,112000,22400.0,5,10181.818181818182,40,6,0,0,1,0,0,2,1
Electronics,15000,5,75000,51,Female,South,Small Business,1,34,Neutral,2020,5,2,4,0,184,75000,15000,0,0,2.8333333333333335,0,0,0,1,46-55,Medium,322000,80500.0,4,9200.0,32,5,0,2,2,1,0,3,2
Electronics,12000,4,48000,27,Male,North,Small Business,0,21,Neutral,2021,5,2,0,0,26,48000,12000,0,0,1.75,0,0,1,0,26-35,Medium,375000,53571.43,7,17045.454545454544,34,4,1,1,2,1,0,1,2
Electronics,45000,2,90000,64,Female,South,Corporate,0,14,Neutral,2021,5,2,4,0,346,90000,45000,0,0,1.1666666666666667,0,0,0,1,55+,High,118100,29525.0,4,7873.333333333333,27,4,0,2,1,1,0,4,0
Electronics,25000,1,25000,39,Male,South,Small Business,0,54,Negative,2020,3,1,1,0,329,25000,25000,0,0,4.5,0,1,0,1,36-45,Medium,140000,46666.67,3,2545.4545454545455,40,6,1,2,2,0,0,2,2
Electronics,15000,4,60000,55,Female,North,Corporate,1,3,Neutral,2023,5,2,1,0,214,60000,15000,0,0,0.25,1,0,0,1,46-55,Medium,358000,51142.86,7,89500.0,25,5,0,1,1,1,0,3,2
Electronics,3000,1,3000,54,Male,North,Consumer,0,34,Positive,2022,9,3,2,0,191,3000,3000,0,0,2.8333333333333335,0,0,0,1,46-55,Low,138500,46166.67,3,3957.1428571428573,41,7,1,1,0,2,0,3,1
Electronics,25000,3,75000,57,Male,South,Corporate,0,36,Negative,2022,12,4,0,0,355,75000,25000,0,0,3.0,0,1,0,1,55+,Medium,379000,126333.33,3,10243.243243243243,29,5,1,2,1,0,0,4,2
Office Supplies,100,3,300,37,Female,South,Corporate,0,3,Positive,2021,5,2,3,0,11,300,100,0,0,0.25,1,0,1,0,36-45,Low,270300,90100.0,3,67575.0,30,4,0,2,1,2,2,2,1
Electronics,25000,2,50000,50,Male,South,Small Business,0,30,Neutral,2021,2,1,6,1,332,50000,25000,0,0,2.5,0,0,0,1,46-55,Medium,374000,74800.0,5,12064.516129032258,25,5,1,2,2,1,0,3,2
Electronics,3000,3,9000,60,Female,West,Corporate,1,5,Negative,2022,2,1,1,0,304,9000,3000,0,0,0.4166666666666667,1,0,0,1,55+,Low,225000,56250.0,4,37500.0,40,6,0,3,1,0,0,4,1
Electronics,25000,3,75000,34,Female,East,Small Business,0,54,Positive,2022,8,3,2,0,322,75000,25000,0,0,4.5,0,1,0,1,26-35,Medium,192000,48000.0,4,3490.909090909091,41,7,0,0,2,2,0,1,2
Furniture,12000,4,48000,24,Female,West,Consumer,0,30,Positive,2021,4,2,3,0,229,48000,12000,0,0,2.5,0,0,0,1,18-25,Medium,890400,80945.45,11,28722.58064516129,41,7,0,3,0,2,1,0,2
Electronics,15000,5,75000,25,Female,South,Consumer,1,35,Negative,2023,10,4,6,1,98,75000,15000,0,0,2.9166666666666665,0,0,0,0,18-25,Medium,622300,77787.5,8,17286.11111111111,29,5,0,2,0,0,0,0,2
Electronics,45000,5,225000,38,Female,East,Corporate,1,1,Neutral,2022,6,2,6,1,276,225000,45000,1,0,0.08333333333333333,1,0,0,1,36-45,High,376000,94000.0,4,188000.0,25,5,0,0,1,1,0,2,0
Electronics,45000,1,45000,35,Male,West,Consumer,0,49,Neutral,2020,10,4,6,1,46,45000,45000,0,0,4.083333333333333,0,1,0,0,26-35,High,591000,98500.0,6,11820.0,32,5,1,3,0,1,0,1,0
Electronics,25000,3,75000,24,Female,West,Consumer,0,30,Neutral,2022,12,4,0,0,229,75000,25000,0,0,2.5,0,0,0,1,18-25,Medium,890400,80945.45,11,28722.58064516129,25,5,0,3,0,1,0,0,2
Office Supplies,100,2,200,44,Male,South,Small Business,0,44,Negative,2023,3,1,2,0,189,200,100,0,0,3.6666666666666665,0,1,0,1,36-45,Low,350200,70040.0,5,7782.222222222223,29,5,1,2,2,0,2,2,1
Furniture,12000,3,36000,45,Female,West,Corporate,0,14,Positive,2020,5,2,1,0,168,36000,12000,0,0,1.1666666666666667,0,0,0,0,36-45,Medium,60500,20166.67,3,4033.3333333333335,27,3,0,3,1,2,1,2,2
Electronics,25000,3,75000,48,Female,East,Corporate,0,42,Positive,2023,2,1,0,0,75,75000,25000,0,0,3.5,0,1,0,0,46-55,Medium,409000,102250.0,4,9511.627906976744,41,7,0,0,1,2,0,3,2
Electronics,25000,4,100000,53,Female,North,Consumer,0,35,Neutral,2021,12,4,2,0,363,100000,25000,0,0,2.9166666666666665,0,0,0,1,46-55,Medium,358000,119333.33,3,9944.444444444445,34,4,0,1,0,1,0,3,2
Office Supplies,100,3,300,42,Female,East,Consumer,1,58,Neutral,2021,10,4,0,0,172,300,100,0,0,4.833333333333333,0,1,0,0,36-45,Low,105300,35100.0,3,1784.7457627118645,25,5,0,0,0,1,2,2,1
Electronics,12000,1,12000,19,Male,East,Corporate,1,13,Neutral,2023,3,1,3,0,108,12000,12000,0,0,1.0833333333333333,0,0,0,0,18-25,Medium,12500,6250.0,2,892.8571428571429,39,6,1,0,1,1,0,0,2
Electronics,15000,2,30000,33,Female,South,Small Business,0,24,Neutral,2023,4,2,4,0,296,30000,15000,0,0,2.0,0,0,0,1,26-35,Medium,660000,132000.0,5,26400.0,34,4,0,2,2,1,0,1,2
Electronics,12000,1,12000,41,Male,South,Consumer,0,2,Negative,2023,11,4,2,0,18,12000,12000,0,0,0.16666666666666666,1,0,1,0,36-45,Medium,76000,25333.33,3,25333.333333333332,29,5,1,2,0,0,0,2,2
Electronics,25000,5,125000,36,Male,North,Small Business,0,25,Neutral,2021,2,1,2,0,217,125000,25000,1,0,2.0833333333333335,0,0,0,1,36-45,Medium,277100,55420.0,5,10657.692307692309,32,5,1,1,2,1,0,2,2
Electronics,15000,3,45000,33,Male,East,Small Business,0,53,Positive,2021,5,2,1,0,292,45000,15000,0,0,4.416666666666667,0,1,0,1,26-35,Medium,405000,67500.0,6,7500.0,30,4,1,0,2,2,0,1,2
Furniture,8000,4,32000,35,Male,North,Corporate,1,18,Positive,2022,9,3,4,0,178,32000,8000,0,0,1.5,0,0,0,0,26-35,Low,113000,37666.67,3,5947.368421052632,41,7,1,1,1,2,1,1,1
Electronics,25000,2,50000,46,Male,North,Small Business,1,31,Neutral,2021,9,3,2,0,239,50000,25000,0,0,2.5833333333333335,0,0,0,1,46-55,Medium,460000,115000.0,4,14375.0,25,5,1,1,2,1,0,3,2
Electronics,15000,1,15000,51,Male,East,Corporate,0,2,Negative,2021,1,1,6,1,28,15000,15000,0,0,0.16666666666666666,1,0,1,0,46-55,Medium,400500,80100.0,5,133500.0,29,5,1,0,1,0,0,3,2
Electronics,15000,4,60000,49,Female,North,Consumer,1,49,Neutral,2023,7,3,0,0,9,60000,15000,0,0,4.083333333333333,0,1,1,0,46-55,Medium,200000,100000.0,2,4000.0,34,4,0,1,0,1,0,3,2
Electronics,3000,4,12000,51,Female,South,Small Business,1,34,Negative,2023,3,1,5,1,184,12000,3000,0,0,2.8333333333333335,0,0,0,1,46-55,Low,322000,80500.0,4,9200.0,29,5,0,2,2,0,0,3,1
Electronics,12000,3,36000,43,Female,East,Small Business,0,22,Neutral,2023,6,2,5,1,121,36000,12000,0,0,1.8333333333333333,0,0,0,0,36-45,Medium,261200,87066.67,3,11356.521739130434,27,4,0,0,2,1,0,2,2
Electronics,12000,4,48000,33,Male,South,Corporate,0,7,Positive,2022,4,2,5,1,358,48000,12000,0,0,0.5833333333333334,0,0,0,1,26-35,Medium,738300,105471.43,7,92287.5,27,3,1,2,1,2,0,1,2
Electronics,25000,2,50000,30,Male,South,Small Business,1,51,Positive,2021,1,1,5,1,309,50000,25000,0,0,4.25,0,1,0,1,26-35,Medium,486000,69428.57,7,9346.153846153846,27,3,1,2,2,2,0,1,2
Electronics,3000,5,15000,44,Female,East,Small Business,1,30,Neutral,2023,10,4,0,0,347,15000,3000,0,0,2.5,0,0,0,1,36-45,Low,105000,35000.0,3,3387.0967741935483,27,4,0,0,2,1,0,2,1
Electronics,70000,2,140000,39,Female,East,Consumer,0,28,Neutral,2022,12,4,3,0,349,140000,70000,1,0,2.3333333333333335,0,0,0,1,36-45,Premium,200400,50100.0,4,6910.3448275862065,27,4,0,0,0,1,0,2,3
Office Supplies,100,5,500,39,Male,North,Small Business,1,14,Neutral,2020,12,4,3,0,282,500,100,0,0,1.1666666666666667,0,0,0,1,36-45,Low,131500,26300.0,5,8766.666666666666,34,4,1,1,2,1,2,2,1
Electronics,15000,4,60000,35,Female,West,Consumer,0,9,Positive,2020,5,2,4,0,345,60000,15000,0,0,0.75,0,0,0,1,26-35,Medium,144000,48000.0,3,14400.0,27,3,0,3,0,2,0,1,2
Furniture,12000,1,12000,29,Male,West,Small Business,0,6,Neutral,2022,11,4,2,0,67,12000,12000,0,0,0.5,1,0,0,0,26-35,Medium,449500,64214.29,7,64214.28571428572,25,5,1,3,2,1,1,1,2
Electronics,70000,3,210000,54,Male,South,Small Business,0,11,Neutral,2020,12,4,0,0,305,210000,70000,1,0,0.9166666666666666,0,0,0,1,46-55,Premium,413500,51687.5,8,34458.333333333336,32,5,1,2,2,1,0,3,3
Office Supplies,100,1,100,50,Male,West,Corporate,0,38,Neutral,2020,6,2,4,0,274,100,100,0,0,3.1666666666666665,0,1,0,1,46-55,Low,72100,24033.33,3,1848.7179487179487,32,5,1,3,1,1,2,3,1
Furniture,12000,2,24000,35,Male,South,Small Business,0,41,Positive,2022,9,3,5,1,357,24000,12000,0,0,3.4166666666666665,0,1,0,1,26-35,Medium,475000,67857.14,7,11309.52380952381,27,3,1,2,2,2,1,1,2
Electronics,70000,1,70000,26,Female,West,Corporate,1,37,Positive,2020,9,3,2,0,110,70000,70000,0,0,3.0833333333333335,0,1,0,0,26-35,Premium,266400,44400.0,6,7010.526315789473,41,7,0,3,1,2,0,1,3
Electronics,45000,1,45000,41,Female,West,Corporate,0,3,Neutral,2020,6,2,2,0,229,45000,45000,0,0,0.25,1,0,0,1,36-45,High,247000,41166.67,6,61750.0,32,5,0,3,1,1,0,2,0
Electronics,15000,3,45000,20,Female,East,Corporate,0,27,Negative,2022,1,1,5,1,144,45000,15000,0,0,2.25,0,0,0,0,18-25,Medium,189000,47250.0,4,6750.0,29,5,0,0,1,0,0,0,2
