customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST01669,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01500,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00846,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00681,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01475,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01526,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01914,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00876,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01720,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01531,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00784,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01168,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01115,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01580,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01633,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01475,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01378,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01764,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01025,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01161,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00138,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00827,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00943,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00545,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00108,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00602,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01898,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00692,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00602,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00958,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01033,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00498,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00656,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01187,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00587,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00359,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00796,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00898,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00626,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01317,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00956,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00393,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01985,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01264,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01843,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01333,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01283,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00605,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01493,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01045,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01541,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01480,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST02000,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01206,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00330,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00583,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00416,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01694,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01195,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01100,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00072,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01076,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00651,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00500,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00302,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01675,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01699,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01431,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00495,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00660,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01646,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01119,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01197,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01735,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01569,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01896,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01311,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00323,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00342,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00790,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01945,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01196,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00799,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00718,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01280,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01097,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00419,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01321,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00983,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01840,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01324,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01971,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01458,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00107,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01782,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01089,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01692,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01813,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01497,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00979,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00876,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01241,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01815,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01077,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01947,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00280,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00738,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00947,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00648,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01874,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00457,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01777,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00761,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01185,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00972,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01809,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01598,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00999,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01425,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01902,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00393,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01827,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00359,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00989,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00374,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01517,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01842,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00479,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00881,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01620,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01034,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01192,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00461,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01718,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00498,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01624,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01648,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00605,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01604,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01933,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00283,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00231,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00758,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01050,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01154,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00686,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01023,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00992,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00405,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01558,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00142,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00659,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01978,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01119,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01993,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01061,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01895,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01273,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01691,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01707,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00027,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01522,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01809,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01328,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00561,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01060,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01484,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01025,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00684,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01101,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01684,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01164,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01130,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01247,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00914,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01408,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01827,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00615,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00666,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00850,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00211,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00535,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00817,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01913,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00227,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00993,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00407,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01408,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00657,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
