sale_id,customer_id,sentiment_category,compound,total_value,price,quantity,feedback_text,word_count,sentence_count
S004526,CUST01327,Positive,0.5719,45000,15000,3,Excellent customer service.,3,1
S004527,CUST00564,Negative,-0.4585,135000,45000,3,"Delivery was late, not happy.",3,1
S004528,CUST00969,Negative,-0.3089,500,100,5,"Met expectations, nothing special.",4,1
S004529,CUST01510,Positive,0.4404,140000,70000,2,Easy to use and reliable.,3,1
S004530,CUST01219,Positive,0.4201,200,50,4,Highly recommend to others.,3,1
S004531,CUST00215,Negative,-0.4585,125000,25000,5,"Delivery was late, not happy.",3,1
S004532,CUST00632,Negative,-0.4585,125000,25000,5,"Delivery was late, not happy.",3,1
S004533,CUST01345,Positive,0.4201,8000,8000,1,Highly recommend to others.,3,1
S004534,CUST01586,Neutral,0.0,75000,15000,5,Too expensive for the features offered.,4,1
S004535,CUST00312,Positive,0.6808,210000,70000,3,"Worth the price, happy with the purchase.",4,1
S004536,CUST01092,Negative,-0.4767,500,100,5,"Terrible experience, will not buy again.",3,1
S004537,CUST01781,Positive,0.6808,90000,45000,2,"Worth the price, happy with the purchase.",4,1
S004538,CUST00137,Negative,-0.3089,15000,3000,5,"Met expectations, nothing special.",4,1
S004539,CUST00751,Neutral,0.0,90000,45000,2,Too expensive for the features offered.,4,1
S004540,CUST00185,Positive,0.4404,300,100,3,Easy to use and reliable.,3,1
S004541,CUST01851,Negative,-0.3089,15000,15000,1,"Met expectations, nothing special.",4,1
S004542,CUST01940,Positive,0.4201,45000,45000,1,Highly recommend to others.,3,1
S004543,CUST00485,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S004544,CUST01771,Negative,-0.4767,225000,45000,5,"Terrible experience, will not buy again.",3,1
S004545,CUST01897,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S004546,CUST01652,Positive,0.4201,40000,8000,5,Highly recommend to others.,3,1
S004547,CUST00387,Negative,-0.3089,12000,12000,1,"Met expectations, nothing special.",4,1
S004548,CUST00193,Positive,0.4201,16000,8000,2,Highly recommend to others.,3,1
S004549,CUST01594,Positive,0.5719,350000,70000,5,Excellent customer service.,3,1
S004550,CUST01306,Positive,0.8016,16000,8000,2,"Great product, very satisfied.",3,1
S004551,CUST00676,Positive,0.8016,200,50,4,"Great product, very satisfied.",3,1
S004552,CUST00018,Neutral,0.0,16000,8000,2,Too expensive for the features offered.,4,1
S004553,CUST00348,Negative,-0.4585,9000,3000,3,"Delivery was late, not happy.",3,1
S004554,CUST01372,Negative,-0.4767,36000,12000,3,"Terrible experience, will not buy again.",3,1
S004555,CUST01110,Negative,-0.4585,100,50,2,"Delivery was late, not happy.",3,1
S004556,CUST00859,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S004557,CUST00060,Negative,-0.3089,50000,25000,2,"Met expectations, nothing special.",4,1
S004558,CUST00585,Positive,0.4201,15000,3000,5,Highly recommend to others.,3,1
S004559,CUST00922,Positive,0.4201,60000,15000,4,Highly recommend to others.,3,1
S004560,CUST01232,Positive,0.6808,250,50,5,"Worth the price, happy with the purchase.",4,1
S004561,CUST01519,Positive,0.8016,500,100,5,"Great product, very satisfied.",3,1
S004562,CUST00464,Neutral,0.0,200,100,2,Too expensive for the features offered.,4,1
S004563,CUST01093,Negative,-0.4767,3000,3000,1,"Terrible experience, will not buy again.",3,1
S004564,CUST00934,Negative,-0.3089,70000,70000,1,"Met expectations, nothing special.",4,1
S004565,CUST00529,Positive,0.4201,24000,8000,3,Highly recommend to others.,3,1
S004566,CUST01578,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S004567,CUST00426,Positive,0.5719,15000,15000,1,Excellent customer service.,3,1
S004568,CUST01721,Positive,0.4201,500,100,5,Highly recommend to others.,3,1
S004569,CUST01584,Positive,0.6808,50000,25000,2,"Worth the price, happy with the purchase.",4,1
S004570,CUST01067,Positive,0.8016,8000,8000,1,"Great product, very satisfied.",3,1
S004571,CUST00214,Positive,0.4404,210000,70000,3,Product quality could be better.,4,1
S004572,CUST00587,Negative,-0.4767,250,50,5,"Terrible experience, will not buy again.",3,1
S004573,CUST01603,Positive,0.6808,125000,25000,5,"Worth the price, happy with the purchase.",4,1
S004574,CUST01187,Negative,-0.4585,15000,3000,5,"Delivery was late, not happy.",3,1
S004575,CUST01758,Negative,-0.3089,100,100,1,"Met expectations, nothing special.",4,1
S004576,CUST01999,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S004577,CUST00792,Negative,-0.4585,45000,15000,3,"Delivery was late, not happy.",3,1
S004578,CUST01366,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S004579,CUST01801,Negative,-0.4767,225000,45000,5,"Terrible experience, will not buy again.",3,1
S004580,CUST01835,Positive,0.4404,15000,15000,1,Easy to use and reliable.,3,1
S004581,CUST01613,Negative,-0.3089,15000,3000,5,"Met expectations, nothing special.",4,1
S004582,CUST00530,Neutral,0.0,75000,25000,3,Too expensive for the features offered.,4,1
S004583,CUST00697,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S004584,CUST01011,Positive,0.4201,200,50,4,Highly recommend to others.,3,1
S004585,CUST00692,Negative,-0.3089,125000,25000,5,"Met expectations, nothing special.",4,1
S004586,CUST00402,Negative,-0.4585,32000,8000,4,"Delivery was late, not happy.",3,1
S004587,CUST00445,Negative,-0.4585,8000,8000,1,"Delivery was late, not happy.",3,1
S004588,CUST00302,Negative,-0.3089,24000,12000,2,"Met expectations, nothing special.",4,1
S004589,CUST00875,Neutral,0.0,60000,12000,5,Too expensive for the features offered.,4,1
S004590,CUST01436,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S004591,CUST00037,Neutral,0.0,40000,8000,5,Too expensive for the features offered.,4,1
S004592,CUST00939,Neutral,0.0,135000,45000,3,Too expensive for the features offered.,4,1
S004593,CUST01179,Neutral,0.0,15000,3000,5,Too expensive for the features offered.,4,1
S004594,CUST00992,Positive,0.4404,36000,12000,3,Easy to use and reliable.,3,1
S004595,CUST00117,Positive,0.4404,140000,70000,2,Easy to use and reliable.,3,1
S004596,CUST01717,Negative,-0.3089,15000,3000,5,"Met expectations, nothing special.",4,1
S004597,CUST01699,Negative,-0.4767,250,50,5,"Terrible experience, will not buy again.",3,1
S004598,CUST00645,Positive,0.4404,150,50,3,Product quality could be better.,4,1
S004599,CUST00298,Negative,-0.4585,3000,3000,1,"Delivery was late, not happy.",3,1
S004600,CUST00980,Neutral,0.0,200,50,4,Too expensive for the features offered.,4,1
S004601,CUST01767,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S004602,CUST01119,Positive,0.8016,30000,15000,2,"Great product, very satisfied.",3,1
S004603,CUST00701,Negative,-0.4585,24000,12000,2,"Delivery was late, not happy.",3,1
S004604,CUST00673,Positive,0.4404,36000,12000,3,Product quality could be better.,4,1
S004605,CUST00057,Negative,-0.4767,135000,45000,3,"Terrible experience, will not buy again.",3,1
S004606,CUST01126,Positive,0.4201,45000,15000,3,Highly recommend to others.,3,1
S004607,CUST00345,Negative,-0.4585,75000,25000,3,"Delivery was late, not happy.",3,1
S004608,CUST01606,Negative,-0.4585,100000,25000,4,"Delivery was late, not happy.",3,1
S004609,CUST00529,Neutral,0.0,70000,70000,1,Too expensive for the features offered.,4,1
S004610,CUST01521,Negative,-0.3089,15000,15000,1,"Met expectations, nothing special.",4,1
S004611,CUST00757,Positive,0.5719,100,50,2,Excellent customer service.,3,1
S004612,CUST00936,Positive,0.4404,24000,8000,3,Product quality could be better.,4,1
S004613,CUST01961,Positive,0.4201,210000,70000,3,Highly recommend to others.,3,1
S004614,CUST00691,Positive,0.4201,15000,15000,1,Highly recommend to others.,3,1
S004615,CUST00468,Negative,-0.4585,75000,15000,5,"Delivery was late, not happy.",3,1
S004616,CUST00877,Neutral,0.0,24000,12000,2,Too expensive for the features offered.,4,1
S004617,CUST00798,Positive,0.4404,30000,15000,2,Easy to use and reliable.,3,1
S004618,CUST01347,Negative,-0.4585,75000,25000,3,"Delivery was late, not happy.",3,1
S004619,CUST01690,Positive,0.8016,32000,8000,4,"Great product, very satisfied.",3,1
S004620,CUST01238,Positive,0.4404,300,100,3,Product quality could be better.,4,1
S004621,CUST01695,Positive,0.5719,45000,15000,3,Excellent customer service.,3,1
S004622,CUST01867,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S004623,CUST01546,Positive,0.4404,140000,70000,2,Product quality could be better.,4,1
S004624,CUST00187,Positive,0.4404,70000,70000,1,Product quality could be better.,4,1
S004625,CUST00614,Positive,0.8016,100,50,2,"Great product, very satisfied.",3,1
S004626,CUST01624,Positive,0.8016,12000,12000,1,"Great product, very satisfied.",3,1
S004627,CUST00168,Positive,0.6808,36000,12000,3,"Worth the price, happy with the purchase.",4,1
S004628,CUST01032,Negative,-0.4585,280000,70000,4,"Delivery was late, not happy.",3,1
S004629,CUST00512,Negative,-0.3089,400,100,4,"Met expectations, nothing special.",4,1
S004630,CUST01662,Positive,0.8016,125000,25000,5,"Great product, very satisfied.",3,1
S004631,CUST00295,Positive,0.4201,3000,3000,1,Highly recommend to others.,3,1
S004632,CUST00051,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S004633,CUST00333,Negative,-0.4585,50,50,1,"Delivery was late, not happy.",3,1
S004634,CUST01074,Positive,0.6808,9000,3000,3,"Worth the price, happy with the purchase.",4,1
S004635,CUST01022,Neutral,0.0,3000,3000,1,Too expensive for the features offered.,4,1
S004636,CUST00661,Neutral,0.0,75000,15000,5,Too expensive for the features offered.,4,1
S004637,CUST00175,Positive,0.4404,200,50,4,Product quality could be better.,4,1
S004638,CUST00370,Neutral,0.0,25000,25000,1,Too expensive for the features offered.,4,1
S004639,CUST00381,Positive,0.5719,15000,3000,5,Excellent customer service.,3,1
S004640,CUST00258,Neutral,0.0,125000,25000,5,Too expensive for the features offered.,4,1
S004641,CUST01208,Negative,-0.4767,100,100,1,"Terrible experience, will not buy again.",3,1
S004642,CUST00220,Negative,-0.4767,45000,15000,3,"Terrible experience, will not buy again.",3,1
S004643,CUST00048,Neutral,0.0,350000,70000,5,Too expensive for the features offered.,4,1
S004644,CUST01339,Positive,0.6808,45000,15000,3,"Worth the price, happy with the purchase.",4,1
S004645,CUST00616,Negative,-0.3089,100000,25000,4,"Met expectations, nothing special.",4,1
S004646,CUST00532,Positive,0.6808,3000,3000,1,"Worth the price, happy with the purchase.",4,1
S004647,CUST00662,Positive,0.4404,100000,25000,4,Product quality could be better.,4,1
S004648,CUST01709,Positive,0.8016,15000,3000,5,"Great product, very satisfied.",3,1
S004649,CUST01013,Negative,-0.4585,15000,3000,5,"Delivery was late, not happy.",3,1
S004650,CUST00324,Negative,-0.3089,3000,3000,1,"Met expectations, nothing special.",4,1
S004651,CUST01994,Negative,-0.3089,50,50,1,"Met expectations, nothing special.",4,1
S004652,CUST01206,Positive,0.6808,3000,3000,1,"Worth the price, happy with the purchase.",4,1
S004653,CUST01661,Negative,-0.3089,50,50,1,"Met expectations, nothing special.",4,1
S004654,CUST01457,Neutral,0.0,100,100,1,Too expensive for the features offered.,4,1
S004655,CUST01606,Negative,-0.3089,500,100,5,"Met expectations, nothing special.",4,1
S004656,CUST00604,Negative,-0.3089,400,100,4,"Met expectations, nothing special.",4,1
S004657,CUST01933,Positive,0.5719,30000,15000,2,Excellent customer service.,3,1
S004658,CUST01596,Positive,0.5719,45000,15000,3,Excellent customer service.,3,1
S004659,CUST01957,Positive,0.4201,400,100,4,Highly recommend to others.,3,1
S004660,CUST00782,Positive,0.4201,16000,8000,2,Highly recommend to others.,3,1
S004661,CUST00472,Neutral,0.0,24000,12000,2,Too expensive for the features offered.,4,1
S004662,CUST00446,Positive,0.4404,12000,12000,1,Easy to use and reliable.,3,1
S004663,CUST01265,Positive,0.4404,12000,3000,4,Product quality could be better.,4,1
S004664,CUST00861,Neutral,0.0,140000,70000,2,Too expensive for the features offered.,4,1
S004665,CUST01501,Negative,-0.4585,200,50,4,"Delivery was late, not happy.",3,1
S004666,CUST01916,Neutral,0.0,75000,15000,5,Too expensive for the features offered.,4,1
S004667,CUST01789,Negative,-0.3089,25000,25000,1,"Met expectations, nothing special.",4,1
S004668,CUST00974,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S004669,CUST01412,Neutral,0.0,200,50,4,Too expensive for the features offered.,4,1
S004670,CUST00070,Positive,0.4201,36000,12000,3,Highly recommend to others.,3,1
S004671,CUST00947,Negative,-0.4767,70000,70000,1,"Terrible experience, will not buy again.",3,1
S004672,CUST01755,Positive,0.4201,150,50,3,Highly recommend to others.,3,1
S004673,CUST01875,Negative,-0.4585,15000,15000,1,"Delivery was late, not happy.",3,1
S004674,CUST01323,Negative,-0.3089,3000,3000,1,"Met expectations, nothing special.",4,1
S004675,CUST01790,Positive,0.5719,24000,8000,3,Excellent customer service.,3,1
S004676,CUST01770,Negative,-0.3089,15000,15000,1,"Met expectations, nothing special.",4,1
S004677,CUST00613,Negative,-0.4767,6000,3000,2,"Terrible experience, will not buy again.",3,1
S004678,CUST00370,Neutral,0.0,90000,45000,2,Too expensive for the features offered.,4,1
S004679,CUST00858,Negative,-0.4767,15000,3000,5,"Terrible experience, will not buy again.",3,1
S004680,CUST00748,Positive,0.8016,15000,3000,5,"Great product, very satisfied.",3,1
S004681,CUST01911,Positive,0.5719,100,100,1,Excellent customer service.,3,1
S004682,CUST00018,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S004683,CUST00763,Positive,0.6808,15000,3000,5,"Worth the price, happy with the purchase.",4,1
S004684,CUST00325,Negative,-0.4767,125000,25000,5,"Terrible experience, will not buy again.",3,1
S004685,CUST01356,Positive,0.5719,140000,70000,2,Excellent customer service.,3,1
S004686,CUST00004,Positive,0.5719,210000,70000,3,Excellent customer service.,3,1
S004687,CUST00390,Negative,-0.4767,36000,12000,3,"Terrible experience, will not buy again.",3,1
S004688,CUST01048,Neutral,0.0,100,50,2,Too expensive for the features offered.,4,1
S004689,CUST00573,Negative,-0.4767,45000,15000,3,"Terrible experience, will not buy again.",3,1
S004690,CUST01781,Positive,0.8016,12000,3000,4,"Great product, very satisfied.",3,1
S004691,CUST00309,Positive,0.5719,180000,45000,4,Excellent customer service.,3,1
S004692,CUST01950,Negative,-0.3089,15000,15000,1,"Met expectations, nothing special.",4,1
S004693,CUST00526,Positive,0.5719,25000,25000,1,Excellent customer service.,3,1
S004694,CUST01612,Negative,-0.4767,125000,25000,5,"Terrible experience, will not buy again.",3,1
S004695,CUST00726,Positive,0.4404,300,100,3,Easy to use and reliable.,3,1
S004696,CUST00968,Negative,-0.3089,50000,25000,2,"Met expectations, nothing special.",4,1
S004697,CUST01129,Positive,0.4404,90000,45000,2,Easy to use and reliable.,3,1
S004698,CUST00248,Positive,0.8016,300,100,3,"Great product, very satisfied.",3,1
S004699,CUST01640,Positive,0.5719,30000,15000,2,Excellent customer service.,3,1
S004700,CUST01495,Negative,-0.4585,250,50,5,"Delivery was late, not happy.",3,1
S004701,CUST01559,Negative,-0.4767,280000,70000,4,"Terrible experience, will not buy again.",3,1
S004702,CUST01810,Positive,0.8016,500,100,5,"Great product, very satisfied.",3,1
S004703,CUST00195,Neutral,0.0,180000,45000,4,Too expensive for the features offered.,4,1
S004704,CUST00342,Positive,0.6808,12000,3000,4,"Worth the price, happy with the purchase.",4,1
S004705,CUST01833,Negative,-0.3089,500,100,5,"Met expectations, nothing special.",4,1
S004706,CUST00579,Positive,0.4404,45000,45000,1,Easy to use and reliable.,3,1
S004707,CUST01689,Negative,-0.3089,3000,3000,1,"Met expectations, nothing special.",4,1
S004708,CUST00387,Positive,0.5719,24000,12000,2,Excellent customer service.,3,1
S004709,CUST00733,Positive,0.8016,50,50,1,"Great product, very satisfied.",3,1
S004710,CUST01796,Positive,0.4201,50,50,1,Highly recommend to others.,3,1
S004711,CUST01224,Positive,0.4404,40000,8000,5,Product quality could be better.,4,1
S004712,CUST00835,Positive,0.8016,50,50,1,"Great product, very satisfied.",3,1
S004713,CUST00275,Positive,0.4201,16000,8000,2,Highly recommend to others.,3,1
S004714,CUST00577,Positive,0.5719,32000,8000,4,Excellent customer service.,3,1
S004715,CUST00458,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S004716,CUST01151,Positive,0.8016,36000,12000,3,"Great product, very satisfied.",3,1
S004717,CUST01813,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S004718,CUST00539,Positive,0.4404,24000,12000,2,Easy to use and reliable.,3,1
S004719,CUST00022,Negative,-0.4585,12000,12000,1,"Delivery was late, not happy.",3,1
S004720,CUST01249,Positive,0.5719,135000,45000,3,Excellent customer service.,3,1
S004721,CUST01204,Negative,-0.3089,6000,3000,2,"Met expectations, nothing special.",4,1
S004722,CUST00314,Neutral,0.0,12000,3000,4,Too expensive for the features offered.,4,1
S004723,CUST00815,Positive,0.4404,36000,12000,3,Easy to use and reliable.,3,1
S004724,CUST00487,Neutral,0.0,210000,70000,3,Too expensive for the features offered.,4,1
S004725,CUST01362,Neutral,0.0,75000,25000,3,Too expensive for the features offered.,4,1
S004726,CUST00134,Neutral,0.0,500,100,5,Too expensive for the features offered.,4,1
S004727,CUST00936,Positive,0.4201,60000,12000,5,Highly recommend to others.,3,1
S004728,CUST00335,Neutral,0.0,9000,3000,3,Too expensive for the features offered.,4,1
